Source,Target,Weight,Type
"Expression","Notion",4.0,undirected
"Expression","Object",3.0,undirected
"Expression","Observation",2.0,undirected
"Expression","Oneness",1.0,undirected
"Expression","Order",2.0,undirected
"Expression","Organism",1.0,undirected
"Expression","Philosophy",1.0,undirected
"Expression","picture",2.0,undirected
"Expression","Positive",3.0,undirected
"Expression","Power",2.0,undirected
"Expression","Principle",1.0,undirected
"Expression","Punishment",1.0,undirected
"Expression","Reality",5.0,undirected
"Expression","Reason",5.0,undirected
"Expression","Reflection",2.0,undirected
"Expression","Rejection",1.0,undirected
"Expression","Relationship",1.0,undirected
"Expression","Self-conscious",3.0,undirected
"Expression","Sense",6.0,undirected
"Expression","Sensibility",3.0,undirected
"Expression","Shape",5.0,undirected
"Expression","Skull",1.0,undirected
"Expression","Soliciting",1.0,undirected
"Expression","Soul",1.0,undirected
"Expression","Species",1.0,undirected
"Expression","Spirit",10.0,undirected
"Expression","Struggle",1.0,undirected
"Expression","Subject",1.0,undirected
"Expression","Subsistence",1.0,undirected
"Expression","Supersession",1.0,undirected
"Expression","Thinghood",1.0,undirected
"Expression","Time",7.0,undirected
"Expression","Unchangeable",1.0,undirected
"Expression","Understanding",1.0,undirected
"Expression","Unity",5.0,undirected
"Expression","Universality",3.0,undirected
"Expression","Utterance",2.0,undirected
"Expression","Work",3.0,undirected
"Expression","World",3.0,undirected
"Externality","Faith",1.0,undirected
"Externality","Fate",3.0,undirected
"Externality","Hand",1.0,undirected
"Externality","Idea",1.0,undirected
"Externality","Individuality",2.0,undirected
"Externality","Inwardness",2.0,undirected
"Externality","Manifold",2.0,undirected
"Externality","Moment",1.0,undirected
"Externality","Multiplicity",1.0,undirected
"Externality","Notion",3.0,undirected
"Externality","Organism",3.0,undirected
"Externality","Principle",1.0,undirected
"Externality","Reality",2.0,undirected
"Externality","Reproduction",1.0,undirected
"Externality","Sensibility",1.0,undirected
"Externality","Shape",1.0,undirected
"Externality","Skull",1.0,undirected
"Externality","Spirit",2.0,undirected
"Externality","Substance",1.0,undirected
"Externality","Time",2.0,undirected
"Externality","Unchangeable",1.0,undirected
"Externalization","Forms",1.0,undirected
"Externalization","Freedom",1.0,undirected
"Externalization","God",1.0,undirected
"Externalization","Hand",1.0,undirected
"Externalization","Idea",1.0,undirected
"Externalization","Knowing",1.0,undirected
"Externalization","Knowledge",5.0,undirected
"Externalization","Moment",5.0,undirected
"Externalization","Movement",3.0,undirected
"Externalization","Nation",1.0,undirected
"Externalization","Negativity",1.0,undirected
"Externalization","Notion",5.0,undirected
"Externalization","Object",6.0,undirected
"Externalization","Otherness",1.0,undirected
"Externalization","Positive",1.0,undirected
"Externalization","Power",1.0,undirected
"Externalization","Sacrifice",1.0,undirected
"Externalization","Sense",1.0,undirected
"Externalization","Spirit",10.0,undirected
"Externalization","Substance",9.0,undirected
"Externalization","Substantiality",1.0,undirected
"Externalization","Thinghood",2.0,undirected
"Externalization","Time",2.0,undirected
"Externalization","Union",1.0,undirected
"Externalization","Unity",1.0,undirected
"Externalization","World",3.0,undirected
"Extreme","Force",3.0,undirected
"Extreme","Forms",3.0,undirected
"Extreme","Freedom",1.0,undirected
"Extreme","Independence",1.0,undirected
"Extreme","Individuality",4.0,undirected
"Extreme","Instrument",1.0,undirected
"Extreme","Life",4.0,undirected
"Extreme","Matter",1.0,undirected
"Extreme","Mediation",2.0,undirected
"Extreme","Moment",3.0,undirected
"Extreme","Monarch",1.0,undirected
"Extreme","Movement",1.0,undirected
"Extreme","Negativity",1.0,undirected
"Extreme","Notion",2.0,undirected
"Extreme","Object",2.0,undirected
"Extreme","Organism",1.0,undirected
"Extreme","Power",4.0,undirected
"Extreme","Principle",1.0,undirected
"Extreme","Reason",1.0,undirected
"Extreme","Rebellion",2.0,undirected
"Extreme","Reflection",1.0,undirected
"Extreme","Sacrifice",1.0,undirected
"Extreme","Self-conscious",2.0,undirected
"Extreme","Sense",1.0,undirected
"Extreme","Shape",1.0,undirected
"Extreme","Singleness",1.0,undirected
"Extreme","Skull",1.0,undirected
"Extreme","Spirit",8.0,undirected
"Extreme","Substance",1.0,undirected
"Extreme","Syllogism",3.0,undirected
"Extreme","Time",4.0,undirected
"Extreme","Unchangeable",2.0,undirected
"Extreme","Unconscious",1.0,undirected
"Extreme","Unity",1.0,undirected
"Extreme","Universality",3.0,undirected
"Extreme","World",1.0,undirected
"Faith","Forms",9.0,undirected
"Faith","Freedom",1.0,undirected
"Faith","Hand",4.0,undirected
"Faith","Idea",1.0,undirected
"Faith","Identity",2.0,undirected
"Faith","Immediacy",2.0,undirected
"Faith","Independence",1.0,undirected
"Faith","Inwardness",1.0,undirected
"Faith","Kingdom",1.0,undirected
"Faith","Knowing",2.0,undirected
"Faith","Knowledge",6.0,undirected
"Faith","Life",1.0,undirected
"Faith","Moment",13.0,undirected
"Faith","Movement",3.0,undirected
"Faith","Nature",2.0,undirected
"Faith","Negativity",1.0,undirected
"Faith","Notion",14.0,undirected
"Faith","Object",16.0,undirected
"Faith","Order",1.0,undirected
"Faith","Parties",1.0,undirected
"Faith","Perceptions",1.0,undirected
"Faith","Perversion",1.0,undirected
"Faith","Positive",4.0,undirected
"Faith","Possession",1.0,undirected
"Faith","Power",3.0,undirected
"Faith","Principle",1.0,undirected
"Faith","Property",1.0,undirected
"Faith","Purity",1.0,undirected
"Faith","Reality",8.0,undirected
"Faith","Reason",4.0,undirected
"Faith","Reflection",1.0,undirected
"Faith","Rejection",2.0,undirected
"Faith","Relationship",3.0,undirected
"Faith","Religion",1.0,undirected
"Faith","Sacrifice",1.0,undirected
"Faith","Satisfaction",1.0,undirected
"Faith","Sense",1.0,undirected
"Faith","Sidedness",1.0,undirected
"Faith","Sister",1.0,undirected
"Faith","Spirit",10.0,undirected
"Faith","Struggle",1.0,undirected
"Faith","Substance",2.0,undirected
"Faith","Time",2.0,undirected
"Faith","Trust",4.0,undirected
"Faith","Unconscious",1.0,undirected
"Faith","Understanding",1.0,undirected
"Faith","Unity",3.0,undirected
"Faith","Universality",1.0,undirected
"Faith","Utility",5.0,undirected
"Faith","Virtue",2.0,undirected
"Faith","Wisdom",2.0,undirected
"Faith","World",23.0,undirected
"Faith","Worship",2.0,undirected
"Fate","Hand",2.0,undirected
"Fate","Hero",1.0,undirected
"Fate","Hypocrisy",1.0,undirected
"Fate","Individuality",3.0,undirected
"Fate","Knowing",2.0,undirected
"Fate","Knowledge",1.0,undirected
"Fate","Life",3.0,undirected
"Fate","Manifold",1.0,undirected
"Fate","Mask",1.0,undirected
"Fate","Moment",2.0,undirected
"Fate","Movement",2.0,undirected
"Fate","Multiplicity",1.0,undirected
"Fate","Nature",2.0,undirected
"Fate","Notion",1.0,undirected
"Fate","Order",1.0,undirected
"Fate","Philosophy",1.0,undirected
"Fate","Positive",1.0,undirected
"Fate","Power",2.0,undirected
"Fate","Reason",1.0,undirected
"Fate","Religion",2.0,undirected
"Fate","Sister",1.0,undirected
"Fate","Soul",1.0,undirected
"Fate","Spirit",6.0,undirected
"Fate","Substance",2.0,undirected
"Fate","Unconscious",1.0,undirected
"Fate","Union",1.0,undirected
"Fate","Unity",1.0,undirected
"Fate","Universality",1.0,undirected
"Fate","World",3.0,undirected
"Fate","Zeus",1.0,undirected
"Fear","Forms",1.0,undirected
"Fear","Instrument",1.0,undirected
"Fear","Knowledge",2.0,undirected
"Fear","Life",1.0,undirected
"Fear","Lord",1.0,undirected
"Fear","Moment",2.0,undirected
"Fear","Movement",2.0,undirected
"Fear","Negation",1.0,undirected
"Fear","Negativity",1.0,undirected
"Fear","Notion",1.0,undirected
"Fear","Otherness",1.0,undirected
"Fear","Reason",1.0,undirected
"Fear","Reflection",1.0,undirected
"Fear","Science",1.0,undirected
"Fear","Shape",1.0,undirected
"Fear","Stoicism",1.0,undirected
"Fear","Thinghood",1.0,undirected
"Fear","Time",2.0,undirected
"Fear","Wisdom",1.0,undirected
"Fear","World",1.0,undirected
"Force","Forms",7.0,undirected
"Force","Gravity",2.0,undirected
"Force","Hand",4.0,undirected
"Force","Idea",1.0,undirected
"Force","Independence",1.0,undirected
"Force","Individuality",1.0,undirected
"Force","Infinity",1.0,undirected
"Force","Irritability",3.0,undirected
"Force","Law",20.0,undirected
"Force","Medium",18.0,undirected
"Force","Moment",11.0,undirected
"Force","Motion",2.0,undirected
"Force","Movement",5.0,undirected
"Force","Multiplicity",2.0,undirected
"Force","Nature",4.0,undirected
"Force","Notion",14.0,undirected
"Force","Object",2.0,undirected
"Force","Observer",1.0,undirected
"Force","Oneness",3.0,undirected
"Force","Order",1.0,undirected
"Force","Perception",3.0,undirected
"Force","Positive",2.0,undirected
"Force","Power",2.0,undirected
"Force","Principle",1.0,undirected
"Force","Property",1.0,undirected
"Force","Reality",10.0,undirected
"Force","Reason",1.0,undirected
"Force","Self-conscious",2.0,undirected
"Force","Sense",5.0,undirected
"Force","Sensibility",1.0,undirected
"Force","Soliciting",20.0,undirected
"Force","Spirit",2.0,undirected
"Force","Subject",1.0,undirected
"Force","Subsistence",2.0,undirected
"Force","Substance",3.0,undirected
"Force","Supersession",2.0,undirected
"Force","Time",4.0,undirected
"Force","Transition",1.0,undirected
"Force","Unconscious",1.0,undirected
"Force","Understanding",10.0,undirected
"Force","Unity",11.0,undirected
"Force","Universality",2.0,undirected
"Force","World",3.0,undirected
"Formalism","Instrument",1.0,undirected
"Formalism","Knowing",1.0,undirected
"Formalism","Nature",4.0,undirected
"Formalism","Notion",1.0,undirected
"Formalism","Philosophy",2.0,undirected
"Formalism","Principle",1.0,undirected
"Formalism","Reason",1.0,undirected
"Formalism","Scepticism",1.0,undirected
"Formalism","Science",1.0,undirected
"Formalism","Time",1.0,undirected
"Formalism","Transition",2.0,undirected
"Formalism","Universality",1.0,undirected
"Forms","Freedom",10.0,undirected
"Forms","God",4.0,undirected
"Forms","Government",4.0,undirected
"Forms","Gravity",1.0,undirected
"Forms","Hand",11.0,undirected
"Forms","Happiness",2.0,undirected
"Forms","History",3.0,undirected
"Forms","Honour",2.0,undirected
"Forms","Hope",1.0,undirected
"Forms","Idea",7.0,undirected
"Forms","Identity",3.0,undirected
"Forms","Immediacy",13.0,undirected
"Forms","Independence",9.0,undirected
"Forms","Individuality",35.0,undirected
"Forms","Infinity",2.0,undirected
"Forms","Interfusion",1.0,undirected
"Forms","Irritability",1.0,undirected
"Forms","Isolation",1.0,undirected
"Forms","Judgement",4.0,undirected
"Forms","Knowing",11.0,undirected
"Forms","Knowledge",14.0,undirected
"Forms","Labour",1.0,undirected
"Forms","Law",29.0,undirected
"Forms","Life",15.0,undirected
"Forms","Lordship",1.0,undirected
"Forms","Manifold",1.0,undirected
"Forms","Matter",6.0,undirected
"Forms","Mediation",1.0,undirected
"Forms","Medium",2.0,undirected
"Forms","Mind",1.0,undirected
"Forms","Minstrel",1.0,undirected
"Forms","Moment",40.0,undirected
"Forms","Monarch",1.0,undirected
"Forms","Morality",4.0,undirected
"Forms","Motion",1.0,undirected
"Forms","Movement",13.0,undirected
"Forms","Multiplicity",1.0,undirected
"Forms","Nation",4.0,undirected
"Forms","Nature",36.0,undirected
"Forms","Negation",5.0,undirected
"Forms","Negativity",10.0,undirected
"Forms","Notion",58.0,undirected
"Forms","Object",45.0,undirected
"Forms","Observation",12.0,undirected
"Forms","Observer",4.0,undirected
"Forms","Oneness",4.0,undirected
"Forms","Order",2.0,undirected
"Forms","Ordinance",1.0,undirected
"Forms","Organism",1.0,undirected
"Forms","Otherness",9.0,undirected
"Forms","Pantheon",1.0,undirected
"Forms","Perception",2.0,undirected
"Forms","Perversion",1.0,undirected
"Forms","Philosophy",6.0,undirected
"Forms","Physiognomy",1.0,undirected
"Forms","picture",1.0,undirected
"Forms","Positive",6.0,undirected
"Forms","Possession",4.0,undirected
"Forms","Power",13.0,undirected
"Forms","Principle",8.0,undirected
"Forms","Property",5.0,undirected
"Forms","Purity",2.0,undirected
"Forms","Reality",34.0,undirected
"Forms","Reason",11.0,undirected
"Forms","Rebellion",1.0,undirected
"Forms","Rejection",1.0,undirected
"Forms","Relationship",7.0,undirected
"Forms","Religion",16.0,undirected
"Forms","Remoteness",1.0,undirected
"Forms","Renunciation",2.0,undirected
"Forms","Sacrifice",3.0,undirected
"Forms","Satisfaction",2.0,undirected
"Forms","Scepticism",4.0,undirected
"Forms","Science",10.0,undirected
"Forms","Self-conscious",10.0,undirected
"Forms","Sense",8.0,undirected
"Forms","Sensibility",2.0,undirected
"Forms","Sensuousness",1.0,undirected
"Forms","Shape",26.0,undirected
"Forms","Simplicity",6.0,undirected
"Forms","Singleness",1.0,undirected
"Forms","Sister",2.0,undirected
"Forms","Skull",2.0,undirected
"Forms","Soliciting",4.0,undirected
"Forms","Spirit",73.0,undirected
"Forms","Stoicism",1.0,undirected
"Forms","Struggle",1.0,undirected
"Forms","Subject",9.0,undirected
"Forms","Subsistence",5.0,undirected
"Forms","Substance",46.0,undirected
"Forms","Substantiality",1.0,undirected
"Forms","Supersession",2.0,undirected
"Forms","Tautology",1.0,undirected
"Forms","Thinghood",6.0,undirected
"Forms","Time",27.0,undirected
"Forms","Totality",2.0,undirected
"Forms","Transition",6.0,undirected
"Forms","Unchangeable",12.0,undirected
"Forms","Unconscious",1.0,undirected
"Forms","Understanding",9.0,undirected
"Forms","Unity",23.0,undirected
"Forms","Universality",33.0,undirected
"Forms","Utility",3.0,undirected
"Forms","Utterance",2.0,undirected
"Forms","War",1.0,undirected
"Forms","Work",8.0,undirected
"Forms","World",20.0,undirected
"Freedom","Gravity",2.0,undirected
"Freedom","Idea",2.0,undirected
"Freedom","Identity",1.0,undirected
"Freedom","Immediacy",1.0,undirected
"Freedom","Independence",4.0,undirected
"Freedom","Individuality",2.0,undirected
"Freedom","Knowing",5.0,undirected
"Freedom","Knowledge",4.0,undirected
"Freedom","Law",3.0,undirected
"Freedom","Life",4.0,undirected
"Freedom","Lordship",1.0,undirected
"Freedom","Manifold",1.0,undirected
"Freedom","Matter",1.0,undirected
"Freedom","Medium",1.0,undirected
"Freedom","Mind",2.0,undirected
"Freedom","Moment",5.0,undirected
"Freedom","Morality",1.0,undirected
"Freedom","Movement",2.0,undirected
"Freedom","Nature",8.0,undirected
"Freedom","Negation",2.0,undirected
"Freedom","Negativity",4.0,undirected
"Freedom","Notion",8.0,undirected
"Freedom","Nullity",1.0,undirected
"Freedom","Object",5.0,undirected
"Freedom","Order",1.0,undirected
"Freedom","Organism",1.0,undirected
"Freedom","Otherness",2.0,undirected
"Freedom","Positive",3.0,undirected
"Freedom","Power",6.0,undirected
"Freedom","Principle",2.0,undirected
"Freedom","Property",1.0,undirected
"Freedom","Punishment",1.0,undirected
"Freedom","Reality",9.0,undirected
"Freedom","Reason",1.0,undirected
"Freedom","Reflection",1.0,undirected
"Freedom","Relationship",2.0,undirected
"Freedom","Responsibility",1.0,undirected
"Freedom","Revolution",1.0,undirected
"Freedom","Sacrifice",1.0,undirected
"Freedom","Scepticism",3.0,undirected
"Freedom","Self-conscious",3.0,undirected
"Freedom","Sense",1.0,undirected
"Freedom","Shape",7.0,undirected
"Freedom","Sidedness",1.0,undirected
"Freedom","Simplicity",1.0,undirected
"Freedom","Spirit",9.0,undirected
"Freedom","Stoicism",4.0,undirected
"Freedom","Struggle",1.0,undirected
"Freedom","Substance",8.0,undirected
"Freedom","Time",7.0,undirected
"Freedom","Unity",2.0,undirected
"Freedom","Universality",3.0,undirected
"Freedom","Utility",2.0,undirected
"Freedom","Virtue",1.0,undirected
"Freedom","War",1.0,undirected
"Freedom","Work",8.0,undirected
"Freedom","World",6.0,undirected
"Genesis","Knowledge",1.0,undirected
"Genesis","Movement",4.0,undirected
"Genesis","Nature",1.0,undirected
"Genesis","Phenomenology",2.0,undirected
"Genesis","Reality",1.0,undirected
"Genesis","Religion",3.0,undirected
"Genesis","Science",2.0,undirected
"Genesis","Simplicity",1.0,undirected
"Genesis","Spirit",5.0,undirected
"Genesis","Substance",1.0,undirected
"Genesis","Time",1.0,undirected
"Genesis","Transition",2.0,undirected
"Genesis","Unreality",1.0,undirected
"Genesis","Work",2.0,undirected
"Glory","God",4.0,undirected
"Glory","Honour",3.0,undirected
"Glory","Individuality",1.0,undirected
"Glory","Knowing",1.0,undirected
"Glory","Life",1.0,undirected
"Glory","Messenger",1.0,undirected
"Glory","Nation",3.0,undirected
"Glory","Nature",1.0,undirected
"Glory","Purity",1.0,undirected
"Glory","Soul",1.0,undirected
"Glory","Universality",1.0,undirected
"God","Habitation",1.0,undirected
"God","Hand",1.0,undirected
"God","Honour",4.0,undirected
"God","Idea",2.0,undirected
"God","Identity",2.0,undirected
"God","Immediacy",2.0,undirected
"God","Individuality",3.0,undirected
"God","Knowledge",4.0,undirected
"God","Labour",1.0,undirected
"God","Law",1.0,undirected
"God","Life",6.0,undirected
"God","Matter",2.0,undirected
"God","Mind",2.0,undirected
"God","Moment",4.0,undirected
"God","Morality",3.0,undirected
"God","Movement",2.0,undirected
"God","Mystery",1.0,undirected
"God","Nation",2.0,undirected
"God","Nature",9.0,undirected
"God","Notion",4.0,undirected
"God","Object",5.0,undirected
"God","Oracle",3.0,undirected
"God","Order",4.0,undirected
"God","Otherness",1.0,undirected
"God","Philosophy",1.0,undirected
"God","picture",2.0,undirected
"God","Possession",1.0,undirected
"God","Reality",1.0,undirected
"God","Reason",2.0,undirected
"God","Recognition",2.0,undirected
"God","Religion",14.0,undirected
"God","Sacrifice",1.0,undirected
"God","Self-conscious",1.0,undirected
"God","Sensibility",1.0,undirected
"God","Shape",6.0,undirected
"God","Sister",1.0,undirected
"God","Soul",1.0,undirected
"God","Spirit",12.0,undirected
"God","Struggle",1.0,undirected
"God","Subject",4.0,undirected
"God","Substance",1.0,undirected
"God","Time",1.0,undirected
"God","Trust",1.0,undirected
"God","Unconscious",1.0,undirected
"God","Understanding",3.0,undirected
"God","Unity",2.0,undirected
"God","Universality",2.0,undirected
"God","Utility",1.0,undirected
"God","Utterance",3.0,undirected
"God","Wisdom",1.0,undirected
"God","Work",1.0,undirected
"God","World",2.0,undirected
"God","Worship",2.0,undirected
"God","Zeus",1.0,undirected
"Government","Hand",1.0,undirected
"Government","Honour",1.0,undirected
"Government","Independence",1.0,undirected
"Government","Individuality",4.0,undirected
"Government","Law",2.0,undirected
"Government","Life",1.0,undirected
"Government","Nation",2.0,undirected
"Government","Order",1.0,undirected
"Government","Positive",1.0,undirected
"Government","Power",5.0,undirected
"Government","Reality",1.0,undirected
"Government","Soul",1.0,undirected
"Government","Spirit",4.0,undirected
"Government","Substance",1.0,undirected
"Government","Time",1.0,undirected
"Government","Union",1.0,undirected
"Government","Unreality",1.0,undirected
"Government","War",1.0,undirected
"Government","Wisdom",1.0,undirected
"Grace","Happiness",6.0,undirected
"Grace","Idea",1.0,undirected
"Grace","Notion",1.0,undirected
"Grace","Responsibility",1.0,undirected
"Grace","Unchangeable",1.0,undirected
"Grave","Life",2.0,undirected
"Grave","Nothingness",1.0,undirected
"Grave","Possession",1.0,undirected
"Grave","Reality",1.0,undirected
"Grave","Struggle",1.0,undirected
"Grave","Unchangeable",1.0,undirected
"Grave","Womankind",1.0,undirected
"Gravity","Law",3.0,undirected
"Gravity","Moment",3.0,undirected
"Gravity","Motion",2.0,undirected
"Gravity","Multiplicity",1.0,undirected
"Gravity","Notion",2.0,undirected
"Gravity","Organism",1.0,undirected
"Gravity","Otherness",2.0,undirected
"Gravity","Plurality",1.0,undirected
"Gravity","Positive",1.0,undirected
"Gravity","Property",3.0,undirected
"Gravity","Sense",1.0,undirected
"Gravity","Shape",2.0,undirected
"Gravity","Time",1.0,undirected
"Gravity","Unity",1.0,undirected
"Gravity","Velocity",1.0,undirected
"Habitation","Object",1.0,undirected
"Habitation","Pantheon",1.0,undirected
"Habitation","Reality",1.0,undirected
"Habitation","Shape",2.0,undirected
"Habitation","Substance",1.0,undirected
"Hand","Hero",1.0,undirected
"Hand","Honour",2.0,undirected
"Hand","Idea",1.0,undirected
"Hand","Idealism",2.0,undirected
"Hand","Identity",1.0,undirected
"Hand","Independence",4.0,undirected
"Hand","Individuality",22.0,undirected
"Hand","Instrument",1.0,undirected
"Hand","Intention",1.0,undirected
"Hand","Interfusion",1.0,undirected
"Hand","Kingdom",1.0,undirected
"Hand","Knowing",5.0,undirected
"Hand","Law",13.0,undirected
"Hand","Life",6.0,undirected
"Hand","Manifold",1.0,undirected
"Hand","Matter",79.0,undirected
"Hand","Mediation",2.0,undirected
"Hand","Medium",2.0,undirected
"Hand","Mind",1.0,undirected
"Hand","Moment",24.0,undirected
"Hand","Movement",7.0,undirected
"Hand","Nature",17.0,undirected
"Hand","Negation",2.0,undirected
"Hand","Negativity",2.0,undirected
"Hand","Nothingness",1.0,undirected
"Hand","Notion",6.0,undirected
"Hand","Object",15.0,undirected
"Hand","Observation",6.0,undirected
"Hand","Order",4.0,undirected
"Hand","Ordinance",1.0,undirected
"Hand","Organism",4.0,undirected
"Hand","Otherness",4.0,undirected
"Hand","Pathos",1.0,undirected
"Hand","Perception",3.0,undirected
"Hand","Perversion",1.0,undirected
"Hand","Philosophy",3.0,undirected
"Hand","Physiognomy",1.0,undirected
"Hand","Positive",2.0,undirected
"Hand","Possession",2.0,undirected
"Hand","Power",2.0,undirected
"Hand","Property",4.0,undirected
"Hand","Quality",1.0,undirected
"Hand","Reality",16.0,undirected
"Hand","Reason",3.0,undirected
"Hand","Reflection",2.0,undirected
"Hand","Relationship",1.0,undirected
"Hand","Religion",4.0,undirected
"Hand","Satisfaction",1.0,undirected
"Hand","Scepticism",1.0,undirected
"Hand","Science",3.0,undirected
"Hand","Self-conscious",1.0,undirected
"Hand","Sense",4.0,undirected
"Hand","Shape",8.0,undirected
"Hand","Simplicity",2.0,undirected
"Hand","Soliciting",1.0,undirected
"Hand","Soul",1.0,undirected
"Hand","Spirit",13.0,undirected
"Hand","Struggle",1.0,undirected
"Hand","Subject",6.0,undirected
"Hand","Substance",11.0,undirected
"Hand","Time",6.0,undirected
"Hand","Totality",1.0,undirected
"Hand","Transition",1.0,undirected
"Hand","Trust",1.0,undirected
"Hand","Unconscious",2.0,undirected
"Hand","Unity",5.0,undirected
"Hand","Universality",3.0,undirected
"Hand","Virtue",1.0,undirected
"Hand","War",2.0,undirected
"Hand","Welfare",1.0,undirected
"Hand","Work",4.0,undirected
"Hand","World",8.0,undirected
"Happiness","Hope",1.0,undirected
"Happiness","Judgement",3.0,undirected
"Happiness","Knowing",1.0,undirected
"Happiness","Law",1.0,undirected
"Happiness","Morality",10.0,undirected
"Happiness","Multiplicity",1.0,undirected
"Happiness","Notion",1.0,undirected
"Happiness","Object",1.0,undirected
"Happiness","Perversion",2.0,undirected
"Happiness","Principle",1.0,undirected
"Happiness","Spirit",1.0,undirected
"Happiness","Stoicism",1.0,undirected
"Happiness","Substance",1.0,undirected
"Happiness","Superiority",1.0,undirected
"Happiness","Time",2.0,undirected
"Happiness","Unity",2.0,undirected
"Happiness","World",3.0,undirected
"Hero","Individuality",1.0,undirected
"Hero","Judgement",1.0,undirected
"Hero","Life",1.0,undirected
"Hero","Mask",2.0,undirected
"Hero","Moment",1.0,undirected
"Hero","Pathos",1.0,undirected
"Hero","Substance",1.0,undirected
"Heroism","Power",1.0,undirected
"Heroism","Reflection",1.0,undirected
"Heroism","Virtue",1.0,undirected
"History","Idea",1.0,undirected
"History","Knowing",1.0,undirected
"History","Knowledge",1.0,undirected
"History","Labour",2.0,undirected
"History","Life",1.0,undirected
"History","Moment",2.0,undirected
"History","Movement",1.0,undirected
"History","Nature",6.0,undirected
"History","Philosophy",1.0,undirected
"History","Reality",1.0,undirected
"History","Shape",2.0,undirected
"History","Spirit",6.0,undirected
"History","Stoicism",1.0,undirected
"History","Subject",1.0,undirected
"History","Time",2.0,undirected
"History","Universality",1.0,undirected
"History","World",3.0,undirected
"Honour","Individuality",1.0,undirected
"Honour","Nation",1.0,undirected
"Honour","Negation",1.0,undirected
"Honour","Power",4.0,undirected
"Honour","Relationship",1.0,undirected
"Honour","Renunciation",1.0,undirected
"Honour","Science",1.0,undirected
"Honour","Shape",1.0,undirected
"Honour","Soul",1.0,undirected
"Honour","Spirit",3.0,undirected
"Honour","Substance",1.0,undirected
"Honour","Unreality",1.0,undirected
"Honour","World",2.0,undirected
"Honour","Zeus",2.0,undirected
"Hope","Judgement",1.0,undirected
"Hope","Nature",1.0,undirected
"Hope","Notion",1.0,undirected
"Hope","Science",1.0,undirected
"Hope","Spirit",1.0,undirected
"Hope","Superiority",1.0,undirected
"Hope","Time",1.0,undirected
"Hope","Work",1.0,undirected
"Hope","World",3.0,undirected
"Hypocrisy","Judgement",1.0,undirected
"Hypocrisy","Movement",1.0,undirected
"Hypocrisy","Purity",1.0,undirected
"Hypocrisy","Rejection",1.0,undirected
"Hypocrisy","Soul",1.0,undirected
"Hypocrisy","Union",2.0,undirected
"Hypocrisy","Universality",1.0,undirected
"Idea","Idealism",2.0,undirected
"Idea","Immediacy",2.0,undirected
"Idea","Individuality",2.0,undirected
"Idea","Instrument",2.0,undirected
"Idea","Law",2.0,undirected
"Idea","Life",4.0,undirected
"Idea","Matter",1.0,undirected
"Idea","Medium",1.0,undirected
"Idea","Mind",2.0,undirected
"Idea","Minstrel",1.0,undirected
"Idea","Moment",3.0,undirected
"Idea","Morality",5.0,undirected
"Idea","Movement",5.0,undirected
"Idea","Multiplicity",1.0,undirected
"Idea","Nature",9.0,undirected
"Idea","Negation",1.0,undirected
"Idea","Notion",7.0,undirected
"Idea","Object",2.0,undirected
"Idea","Observation",1.0,undirected
"Idea","Organism",1.0,undirected
"Idea","Perversion",1.0,undirected
"Idea","Possession",2.0,undirected
"Idea","Principle",1.0,undirected
"Idea","Property",1.0,undirected
"Idea","Reality",6.0,undirected
"Idea","Reason",3.0,undirected
"Idea","Religion",4.0,undirected
"Idea","Responsibility",1.0,undirected
"Idea","Science",1.0,undirected
"Idea","Self-conscious",2.0,undirected
"Idea","Sense",1.0,undirected
"Idea","Shape",1.0,undirected
"Idea","Skull",1.0,undirected
"Idea","Species",3.0,undirected
"Idea","Spirit",6.0,undirected
"Idea","Subject",2.0,undirected
"Idea","Supersensible",1.0,undirected
"Idea","Theory",1.0,undirected
"Idea","Thinghood",1.0,undirected
"Idea","Time",2.0,undirected
"Idea","Transition",1.0,undirected
"Idea","Unity",3.0,undirected
"Idea","Universality",2.0,undirected
"Idea","Vacuum",1.0,undirected
"Idea","World",7.0,undirected
"Idealism","Knowing",2.0,undirected
"Idealism","Matter",1.0,undirected
"Idealism","Multiplicity",1.0,undirected
"Idealism","Notion",2.0,undirected
"Idealism","Object",2.0,undirected
"Idealism","Order",1.0,undirected
"Idealism","Plurality",1.0,undirected
"Idealism","Principle",2.0,undirected
"Idealism","Reality",4.0,undirected
"Idealism","Reason",5.0,undirected
"Idealism","Relationship",1.0,undirected
"Idealism","Scepticism",2.0,undirected
"Idealism","Science",1.0,undirected
"Idealism","Time",2.0,undirected
"Idealism","Unity",3.0,undirected
"Idealism","World",1.0,undirected
"Identity","Immediacy",1.0,undirected
"Identity","Individuality",1.0,undirected
"Identity","Infinity",1.0,undirected
"Identity","Inwardness",1.0,undirected
"Identity","Knowing",4.0,undirected
"Identity","Knowledge",1.0,undirected
"Identity","Law",2.0,undirected
"Identity","Life",1.0,undirected
"Identity","Medium",3.0,undirected
"Identity","Moment",2.0,undirected
"Identity","Monarch",1.0,undirected
"Identity","Movement",5.0,undirected
"Identity","Nature",3.0,undirected
"Identity","Negation",1.0,undirected
"Identity","Negativity",4.0,undirected
"Identity","Notion",4.0,undirected
"Identity","Object",5.0,undirected
"Identity","Oneness",1.0,undirected
"Identity","Otherness",2.0,undirected
"Identity","Positive",1.0,undirected
"Identity","Reality",1.0,undirected
