Source,Target,Weight,Type
"Mind","Perversion",2.0,undirected
"Mind","Philosophy",1.0,undirected
"Mind","Plato",1.0,undirected
"Mind","Positive",1.0,undirected
"Mind","Principle",2.0,undirected
"Mind","Rameau",1.0,undirected
"Mind","Reality",4.0,undirected
"Mind","Reflection",2.0,undirected
"Mind","Sacrifice",1.0,undirected
"Mind","Science",2.0,undirected
"Mind","Self-conscious",2.0,undirected
"Mind","Shape",1.0,undirected
"Mind","Spirit",7.0,undirected
"Mind","Time",1.0,undirected
"Mind","Understanding",2.0,undirected
"Mind","Unity",1.0,undirected
"Mind","Universality",1.0,undirected
"Mind","Wisdom",1.0,undirected
"Mind","Work",2.0,undirected
"Mind","World",6.0,undirected
"Minstrel","Nation",2.0,undirected
"Minstrel","Notion",1.0,undirected
"Minstrel","picture",2.0,undirected
"Minstrel","Power",2.0,undirected
"Minstrel","Sense",1.0,undirected
"Minstrel","Spirit",1.0,undirected
"Minstrel","Subject",1.0,undirected
"Minstrel","Syllogism",1.0,undirected
"Minstrel","Time",1.0,undirected
"Minstrel","Tragedy",1.0,undirected
"Minstrel","Universality",3.0,undirected
"Minstrel","World",3.0,undirected
"Moment","Monarch",2.0,undirected
"Moment","Morality",8.0,undirected
"Moment","Motion",3.0,undirected
"Moment","Movement",81.0,undirected
"Moment","Multiplicity",1.0,undirected
"Moment","Mystery",1.0,undirected
"Moment","Nation",1.0,undirected
"Moment","Nature",65.0,undirected
"Moment","Negation",6.0,undirected
"Moment","Negativity",9.0,undirected
"Moment","Notion",99.0,undirected
"Moment","Object",61.0,undirected
"Moment","Observation",5.0,undirected
"Moment","Observer",2.0,undirected
"Moment","Oracle",1.0,undirected
"Moment","Order",8.0,undirected
"Moment","Organism",19.0,undirected
"Moment","Otherness",17.0,undirected
"Moment","Pathos",2.0,undirected
"Moment","Perception",12.0,undirected
"Moment","Perversion",3.0,undirected
"Moment","Phenomenology",1.0,undirected
"Moment","Philosophy",3.0,undirected
"Moment","Plurality",4.0,undirected
"Moment","Positive",14.0,undirected
"Moment","Power",18.0,undirected
"Moment","Principle",15.0,undirected
"Moment","Property",11.0,undirected
"Moment","Purity",3.0,undirected
"Moment","Purposiveness",1.0,undirected
"Moment","Quality",1.0,undirected
"Moment","Rameau",1.0,undirected
"Moment","Reality",34.0,undirected
"Moment","Reason",23.0,undirected
"Moment","Recognition",4.0,undirected
"Moment","Reflection",12.0,undirected
"Moment","Relationship",9.0,undirected
"Moment","Religion",14.0,undirected
"Moment","Reproduction",4.0,undirected
"Moment","Satisfaction",4.0,undirected
"Moment","Scepticism",1.0,undirected
"Moment","Science",10.0,undirected
"Moment","Self-conscious",7.0,undirected
"Moment","Sense",5.0,undirected
"Moment","Sensibility",4.0,undirected
"Moment","Sensuousness",3.0,undirected
"Moment","Shape",30.0,undirected
"Moment","Sidedness",3.0,undirected
"Moment","Simplicity",10.0,undirected
"Moment","Singleness",2.0,undirected
"Moment","Sister",1.0,undirected
"Moment","Soliciting",1.0,undirected
"Moment","Soul",4.0,undirected
"Moment","Species",7.0,undirected
"Moment","Spirit",112.0,undirected
"Moment","Stoicism",1.0,undirected
"Moment","Struggle",3.0,undirected
"Moment","Subject",17.0,undirected
"Moment","Subsistence",10.0,undirected
"Moment","Substance",58.0,undirected
"Moment","Substantiality",2.0,undirected
"Moment","Sun",1.0,undirected
"Moment","Supersession",7.0,undirected
"Moment","Tautology",1.0,undirected
"Moment","Theory",1.0,undirected
"Moment","Thinghood",6.0,undirected
"Moment","Time",64.0,undirected
"Moment","Totality",12.0,undirected
"Moment","Tragedy",1.0,undirected
"Moment","Transition",10.0,undirected
"Moment","Trust",3.0,undirected
"Moment","Unchangeable",4.0,undirected
"Moment","Unconscious",1.0,undirected
"Moment","Understanding",11.0,undirected
"Moment","Unity",89.0,undirected
"Moment","Universality",29.0,undirected
"Moment","Utility",1.0,undirected
"Moment","Velocity",1.0,undirected
"Moment","Virtue",8.0,undirected
"Moment","War",1.0,undirected
"Moment","Wisdom",1.0,undirected
"Moment","Work",10.0,undirected
"Moment","World",22.0,undirected
"Moment","Worship",1.0,undirected
"Moment","Zeus",2.0,undirected
"Monarch","Nature",1.0,undirected
"Monarch","Object",1.0,undirected
"Monarch","Power",6.0,undirected
"Monarch","Satisfaction",1.0,undirected
"Monarch","Self-conscious",1.0,undirected
"Monarch","Spirit",2.0,undirected
"Monarch","Unity",1.0,undirected
"Monarch","Universality",1.0,undirected
"Morality","Movement",2.0,undirected
"Morality","Multiplicity",1.0,undirected
"Morality","Nature",41.0,undirected
"Morality","Nothingness",4.0,undirected
"Morality","Notion",11.0,undirected
"Morality","Object",3.0,undirected
"Morality","Observation",2.0,undirected
"Morality","Otherness",1.0,undirected
"Morality","Positive",5.0,undirected
"Morality","Power",2.0,undirected
"Morality","Rameau",1.0,undirected
"Morality","Reality",18.0,undirected
"Morality","Reason",6.0,undirected
"Morality","Religion",2.0,undirected
"Morality","Remoteness",1.0,undirected
"Morality","Satisfaction",2.0,undirected
"Morality","Self-conscious",2.0,undirected
"Morality","Sense",9.0,undirected
"Morality","Sensibility",1.0,undirected
"Morality","Sensuousness",4.0,undirected
"Morality","Shape",2.0,undirected
"Morality","Soul",1.0,undirected
"Morality","Spirit",2.0,undirected
"Morality","Stoicism",2.0,undirected
"Morality","Struggle",3.0,undirected
"Morality","Subject",2.0,undirected
"Morality","Substance",5.0,undirected
"Morality","Substantiality",1.0,undirected
"Morality","Time",8.0,undirected
"Morality","Uncertainty",1.0,undirected
"Morality","Unconscious",2.0,undirected
"Morality","Unity",9.0,undirected
"Morality","Universality",2.0,undirected
"Morality","Virtue",1.0,undirected
"Morality","Work",1.0,undirected
"Morality","World",15.0,undirected
"Motion","Movement",3.0,undirected
"Motion","Nature",2.0,undirected
"Motion","Notion",2.0,undirected
"Motion","Object",2.0,undirected
"Motion","Positive",2.0,undirected
"Motion","Principle",3.0,undirected
"Motion","Reality",1.0,undirected
"Motion","Reason",1.0,undirected
"Motion","Sense",1.0,undirected
"Motion","Shape",2.0,undirected
"Motion","Soul",1.0,undirected
"Motion","Spirit",1.0,undirected
"Motion","Substance",2.0,undirected
"Motion","Thinghood",1.0,undirected
"Motion","Time",10.0,undirected
"Motion","Transition",1.0,undirected
"Motion","Understanding",1.0,undirected
"Motion","Unity",1.0,undirected
"Motion","Universality",1.0,undirected
"Motion","Velocity",3.0,undirected
"Movement","Multiplicity",5.0,undirected
"Movement","Nation",2.0,undirected
"Movement","Nature",33.0,undirected
"Movement","Negation",1.0,undirected
"Movement","Negativity",17.0,undirected
"Movement","Notion",60.0,undirected
"Movement","Object",58.0,undirected
"Movement","Observation",2.0,undirected
"Movement","Observer",2.0,undirected
"Movement","Oneness",2.0,undirected
"Movement","Order",3.0,undirected
"Movement","Organism",7.0,undirected
"Movement","Otherness",14.0,undirected
"Movement","Pantheism",1.0,undirected
"Movement","Pathos",4.0,undirected
"Movement","Perception",10.0,undirected
"Movement","Phenomenology",2.0,undirected
"Movement","Philosophy",3.0,undirected
"Movement","Plurality",3.0,undirected
"Movement","Positive",9.0,undirected
"Movement","Power",5.0,undirected
"Movement","Principle",8.0,undirected
"Movement","Property",1.0,undirected
"Movement","Purity",1.0,undirected
"Movement","Reality",14.0,undirected
"Movement","Reason",16.0,undirected
"Movement","Recognition",2.0,undirected
"Movement","Reflection",6.0,undirected
"Movement","Relationship",7.0,undirected
"Movement","Religion",10.0,undirected
"Movement","Satisfaction",2.0,undirected
"Movement","Scepticism",2.0,undirected
"Movement","Science",12.0,undirected
"Movement","Self-conscious",5.0,undirected
"Movement","Sense",3.0,undirected
"Movement","Sense-knowledge",1.0,undirected
"Movement","Shape",20.0,undirected
"Movement","Simplicity",3.0,undirected
"Movement","Skull",1.0,undirected
"Movement","Soul",2.0,undirected
"Movement","Species",1.0,undirected
"Movement","Spirit",68.0,undirected
"Movement","Struggle",1.0,undirected
"Movement","Subject",28.0,undirected
"Movement","Subsistence",2.0,undirected
"Movement","Substance",29.0,undirected
"Movement","Substantiality",1.0,undirected
"Movement","Supersensible",2.0,undirected
"Movement","Supersession",2.0,undirected
"Movement","Syllogism",3.0,undirected
"Movement","Terror",1.0,undirected
"Movement","Thinghood",1.0,undirected
"Movement","Time",18.0,undirected
"Movement","Totality",4.0,undirected
"Movement","Transition",5.0,undirected
"Movement","Unchangeable",11.0,undirected
"Movement","Unchangeableness",3.0,undirected
"Movement","Unconscious",7.0,undirected
"Movement","Understanding",30.0,undirected
"Movement","Unity",37.0,undirected
"Movement","Universality",21.0,undirected
"Movement","Unreality",1.0,undirected
"Movement","Utility",1.0,undirected
"Movement","Virtue",2.0,undirected
"Movement","Wisdom",1.0,undirected
"Movement","Work",4.0,undirected
"Movement","World",20.0,undirected
"Movement","Zeus",1.0,undirected
"Multiplicity","Nature",2.0,undirected
"Multiplicity","Negativity",1.0,undirected
"Multiplicity","Notion",2.0,undirected
"Multiplicity","Object",2.0,undirected
"Multiplicity","Order",1.0,undirected
"Multiplicity","Otherness",1.0,undirected
"Multiplicity","Pantheism",1.0,undirected
"Multiplicity","Perception",1.0,undirected
"Multiplicity","Power",1.0,undirected
"Multiplicity","Reason",1.0,undirected
"Multiplicity","Religion",1.0,undirected
"Multiplicity","Scepticism",1.0,undirected
"Multiplicity","Self-conscious",1.0,undirected
"Multiplicity","Simplicity",1.0,undirected
"Multiplicity","Spirit",2.0,undirected
"Multiplicity","Subject",2.0,undirected
"Multiplicity","Subsistence",1.0,undirected
"Multiplicity","Substance",4.0,undirected
"Multiplicity","Time",3.0,undirected
"Multiplicity","Trust",2.0,undirected
"Multiplicity","Unity",1.0,undirected
"Multiplicity","Universality",1.0,undirected
"Multiplicity","World",1.0,undirected
"Multitude","Psychology",1.0,undirected
"Multitude","Reality",1.0,undirected
"Multitude","Skull",2.0,undirected
"Multitude","Spirit",1.0,undirected
"Multitude","Substance",1.0,undirected
"Multitude","Unity",2.0,undirected
"Mystery","Nature",2.0,undirected
"Mystery","Object",1.0,undirected
"Mystery","Self-conscious",3.0,undirected
"Mystery","Spirit",3.0,undirected
"Nation","Nature",5.0,undirected
"Nation","Notion",3.0,undirected
"Nation","Oracle",1.0,undirected
"Nation","Order",3.0,undirected
"Nation","Pathos",1.0,undirected
"Nation","Power",6.0,undirected
"Nation","Principle",1.0,undirected
"Nation","Reality",2.0,undirected
"Nation","Reason",2.0,undirected
"Nation","Relationship",1.0,undirected
"Nation","Religion",2.0,undirected
"Nation","Self-conscious",6.0,undirected
"Nation","Soul",1.0,undirected
"Nation","Species",1.0,undirected
"Nation","Spirit",23.0,undirected
"Nation","Subsistence",1.0,undirected
"Nation","Substance",10.0,undirected
"Nation","Time",1.0,undirected
"Nation","Trust",3.0,undirected
"Nation","Unchangeable",1.0,undirected
"Nation","Unconscious",3.0,undirected
"Nation","Unity",2.0,undirected
"Nation","Universality",2.0,undirected
"Nation","Utterance",1.0,undirected
"Nation","Virtue",2.0,undirected
"Nation","Wisdom",1.0,undirected
"Nation","Work",2.0,undirected
"Nation","World",6.0,undirected
"Nature","Negation",2.0,undirected
"Nature","Negativity",9.0,undirected
"Nature","Nothingness",1.0,undirected
"Nature","Notion",50.0,undirected
"Nature","Object",33.0,undirected
"Nature","Observation",10.0,undirected
"Nature","Observer",1.0,undirected
"Nature","Oneness",1.0,undirected
"Nature","Order",8.0,undirected
"Nature","Ordinance",2.0,undirected
"Nature","Organism",4.0,undirected
"Nature","Otherness",4.0,undirected
"Nature","Pathos",1.0,undirected
"Nature","Perception",3.0,undirected
"Nature","Perversion",2.0,undirected
"Nature","Philosophy",9.0,undirected
"Nature","Physiognomy",1.0,undirected
"Nature","Plurality",5.0,undirected
"Nature","Positive",11.0,undirected
"Nature","Possession",8.0,undirected
"Nature","Power",20.0,undirected
"Nature","Principle",10.0,undirected
"Nature","Property",7.0,undirected
"Nature","Psychology",1.0,undirected
"Nature","Purity",2.0,undirected
"Nature","Quality",4.0,undirected
"Nature","Reality",42.0,undirected
"Nature","Reason",23.0,undirected
"Nature","Reflection",6.0,undirected
"Nature","Region",1.0,undirected
"Nature","Rejection",1.0,undirected
"Nature","Relationship",8.0,undirected
"Nature","Religion",8.0,undirected
"Nature","Remoteness",1.0,undirected
"Nature","Renunciation",1.0,undirected
"Nature","Reproduction",1.0,undirected
"Nature","Rightness",1.0,undirected
"Nature","Sacrifice",2.0,undirected
"Nature","Satisfaction",2.0,undirected
"Nature","Scepticism",4.0,undirected
"Nature","Science",6.0,undirected
"Nature","Self-conscious",20.0,undirected
"Nature","Sense",21.0,undirected
"Nature","Sensibility",4.0,undirected
"Nature","Sensuousness",1.0,undirected
"Nature","Shape",22.0,undirected
"Nature","Sidedness",1.0,undirected
"Nature","Simplicity",15.0,undirected
"Nature","Singleness",2.0,undirected
"Nature","Skull",5.0,undirected
"Nature","Soul",2.0,undirected
"Nature","Species",2.0,undirected
"Nature","Spirit",75.0,undirected
"Nature","Stoicism",1.0,undirected
"Nature","Struggle",4.0,undirected
"Nature","Subject",11.0,undirected
"Nature","Subsistence",3.0,undirected
"Nature","Substance",37.0,undirected
"Nature","Substantiality",2.0,undirected
"Nature","Supersensible",2.0,undirected
"Nature","Supersession",2.0,undirected
"Nature","Terror",2.0,undirected
"Nature","Theory",1.0,undirected
"Nature","Thinghood",3.0,undirected
"Nature","Time",29.0,undirected
"Nature","Transition",6.0,undirected
"Nature","Triumph",1.0,undirected
"Nature","Unchangeable",3.0,undirected
"Nature","Unchangeableness",1.0,undirected
"Nature","Unconscious",10.0,undirected
"Nature","Understanding",14.0,undirected
"Nature","Union",1.0,undirected
"Nature","Unity",30.0,undirected
"Nature","Universality",17.0,undirected
"Nature","Utterance",2.0,undirected
"Nature","Virtue",4.0,undirected
"Nature","Welfare",2.0,undirected
"Nature","Wisdom",1.0,undirected
"Nature","Womankind",1.0,undirected
"Nature","Work",23.0,undirected
"Nature","World",33.0,undirected
"Negation","Negativity",1.0,undirected
"Negation","Nothingness",1.0,undirected
"Negation","Notion",5.0,undirected
"Negation","Object",5.0,undirected
"Negation","Observation",1.0,undirected
"Negation","Observer",1.0,undirected
"Negation","Otherness",10.0,undirected
"Negation","Perception",1.0,undirected
"Negation","Positive",7.0,undirected
"Negation","Property",5.0,undirected
"Negation","Quality",1.0,undirected
"Negation","Reality",1.0,undirected
"Negation","Reason",2.0,undirected
"Negation","Recognition",2.0,undirected
"Negation","Reflection",2.0,undirected
"Negation","Satisfaction",2.0,undirected
"Negation","Scepticism",1.0,undirected
"Negation","Self-conscious",1.0,undirected
"Negation","Shape",1.0,undirected
"Negation","Simplicity",1.0,undirected
"Negation","Skull",1.0,undirected
"Negation","Spirit",1.0,undirected
"Negation","Subject",1.0,undirected
"Negation","Subsistence",1.0,undirected
"Negation","Substance",1.0,undirected
"Negation","Supersession",2.0,undirected
"Negation","Terror",1.0,undirected
"Negation","Thinghood",1.0,undirected
"Negation","Time",3.0,undirected
"Negation","Transition",3.0,undirected
"Negation","Unity",7.0,undirected
"Negation","Universality",2.0,undirected
"Negation","Utility",1.0,undirected
"Negation","Violence",1.0,undirected
"Negation","Work",2.0,undirected
"Negation","World",3.0,undirected
"Negativity","Notion",17.0,undirected
"Negativity","Object",7.0,undirected
"Negativity","Organism",3.0,undirected
"Negativity","Otherness",3.0,undirected
"Negativity","Perception",1.0,undirected
"Negativity","Positive",11.0,undirected
"Negativity","Power",2.0,undirected
"Negativity","Principle",4.0,undirected
"Negativity","Purity",2.0,undirected
"Negativity","Quality",3.0,undirected
"Negativity","Reality",4.0,undirected
"Negativity","Reason",2.0,undirected
"Negativity","Recognition",1.0,undirected
"Negativity","Reflection",2.0,undirected
"Negativity","Satisfaction",2.0,undirected
"Negativity","Self-conscious",2.0,undirected
"Negativity","Shape",3.0,undirected
"Negativity","Simplicity",3.0,undirected
"Negativity","Species",1.0,undirected
"Negativity","Spirit",8.0,undirected
"Negativity","Stoicism",1.0,undirected
"Negativity","Subject",4.0,undirected
"Negativity","Subsistence",1.0,undirected
"Negativity","Substance",9.0,undirected
"Negativity","Syllogism",1.0,undirected
"Negativity","Terror",1.0,undirected
"Negativity","Time",4.0,undirected
"Negativity","Transition",1.0,undirected
"Negativity","Unity",9.0,undirected
"Negativity","Universality",3.0,undirected
"Negativity","Violence",1.0,undirected
"Negativity","Virtue",1.0,undirected
"Negativity","War",2.0,undirected
"Negativity","Work",6.0,undirected
"Negativity","World",2.0,undirected
"Nothingness","Object",5.0,undirected
"Nothingness","Otherness",1.0,undirected
"Nothingness","Positive",1.0,undirected
"Nothingness","Reality",4.0,undirected
"Nothingness","Relationship",1.0,undirected
"Nothingness","Religion",1.0,undirected
"Nothingness","Scepticism",3.0,undirected
"Nothingness","Shape",2.0,undirected
"Nothingness","Soul",1.0,undirected
"Nothingness","Supersession",1.0,undirected
"Nothingness","Time",2.0,undirected
"Nothingness","Unchangeable",1.0,undirected
"Nothingness","Unconscious",1.0,undirected
"Nothingness","Unity",1.0,undirected
"Nothingness","Universality",1.0,undirected
"Nothingness","Wisdom",1.0,undirected
"Nothingness","Work",2.0,undirected
"Nothingness","World",2.0,undirected
"Notion","Object",123.0,undirected
"Notion","Observation",20.0,undirected
"Notion","Observer",4.0,undirected
"Notion","Oneness",1.0,undirected
"Notion","Order",10.0,undirected
"Notion","Organism",17.0,undirected
"Notion","Otherness",17.0,undirected
"Notion","Perception",2.0,undirected
"Notion","Perversion",3.0,undirected
"Notion","Phenomenology",2.0,undirected
"Notion","Philosophy",10.0,undirected
"Notion","picture",1.0,undirected
"Notion","Plato",1.0,undirected
"Notion","Plurality",2.0,undirected
"Notion","Positive",15.0,undirected
"Notion","Possession",3.0,undirected
"Notion","Power",14.0,undirected
"Notion","Principle",17.0,undirected
"Notion","Property",9.0,undirected
"Notion","Purity",6.0,undirected
"Notion","Quality",1.0,undirected
"Notion","Reality",65.0,undirected
"Notion","Reason",55.0,undirected
"Notion","Recognition",5.0,undirected
"Notion","Reflection",3.0,undirected
"Notion","Region",2.0,undirected
"Notion","Relationship",10.0,undirected
"Notion","Religion",13.0,undirected
"Notion","Remoteness",1.0,undirected
"Notion","Renunciation",3.0,undirected
"Notion","Reproduction",3.0,undirected
"Notion","Satisfaction",5.0,undirected
"Notion","Scepticism",3.0,undirected
"Notion","Science",27.0,undirected
"Notion","Self-conscious",8.0,undirected
"Notion","Sense",11.0,undirected
"Notion","Sensibility",8.0,undirected
"Notion","Shape",39.0,undirected
"Notion","Sidedness",2.0,undirected
"Notion","Simplicity",16.0,undirected
"Notion","Singleness",1.0,undirected
"Notion","Skull",2.0,undirected
"Notion","Soul",5.0,undirected
"Notion","Species",2.0,undirected
"Notion","Spirit",93.0,undirected
"Notion","Stoicism",4.0,undirected
"Notion","Struggle",2.0,undirected
"Notion","Subject",17.0,undirected
"Notion","Subsistence",4.0,undirected
"Notion","Substance",34.0,undirected
"Notion","Supersensible",3.0,undirected
"Notion","Supersession",2.0,undirected
"Notion","Theory",1.0,undirected
"Notion","Thinghood",14.0,undirected
"Notion","Time",63.0,undirected
"Notion","Totality",3.0,undirected
"Notion","Tragedy",2.0,undirected
"Notion","Transition",5.0,undirected
"Notion","Unchangeable",6.0,undirected
"Notion","Unconscious",7.0,undirected
"Notion","Understanding",15.0,undirected
"Notion","Union",1.0,undirected
"Notion","Unity",58.0,undirected
"Notion","Universality",25.0,undirected
"Notion","Utility",4.0,undirected
"Notion","Utterance",5.0,undirected
"Notion","Velocity",1.0,undirected
"Notion","Violence",1.0,undirected
"Notion","Virtue",4.0,undirected
"Notion","Wisdom",4.0,undirected
"Notion","Work",24.0,undirected
"Notion","World",29.0,undirected
"Notion","Worship",1.0,undirected
"Notion","Zeus",1.0,undirected
"Nullity","Oneness",1.0,undirected
"Nullity","Reality",1.0,undirected
"Nullity","Sense",1.0,undirected
"Nullity","Unchangeable",1.0,undirected
"Nullity","Utility",1.0,undirected
"Nullity","Wisdom",1.0,undirected
"Nullity","Work",1.0,undirected
"Nullity","World",2.0,undirected
"Object","Observation",28.0,undirected
"Object","Observer",15.0,undirected
"Object","Oneness",1.0,undirected
"Object","Order",3.0,undirected
"Object","Organism",6.0,undirected
"Object","Otherness",17.0,undirected
"Object","Perception",23.0,undirected
"Object","Phenomenology",1.0,undirected
"Object","Philosophy",1.0,undirected
"Object","Physiognomy",1.0,undirected
"Object","picture",1.0,undirected
"Object","Plato",1.0,undirected
"Object","Positive",14.0,undirected
"Object","Possession",5.0,undirected
"Object","Power",6.0,undirected
"Object","Principle",17.0,undirected
"Object","Property",9.0,undirected
"Object","Psychology",1.0,undirected
"Object","Purity",4.0,undirected
"Object","Reality",50.0,undirected
"Object","Reason",37.0,undirected
"Object","Recognition",3.0,undirected
"Object","Reflection",10.0,undirected
"Object","Region",1.0,undirected
"Object","Relationship",9.0,undirected
"Object","Religion",17.0,undirected
"Object","Remoteness",1.0,undirected
"Object","Responsibility",1.0,undirected
"Object","Sacrifice",3.0,undirected
"Object","Satisfaction",13.0,undirected
"Object","Scepticism",1.0,undirected
"Object","Science",7.0,undirected
"Object","Self-conscious",15.0,undirected
"Object","selfhood",3.0,undirected
"Object","Sense",16.0,undirected
"Object","Sensibility",1.0,undirected
"Object","Shape",30.0,undirected
"Object","Sidedness",1.0,undirected
"Object","Simplicity",10.0,undirected
"Object","Singleness",2.0,undirected
"Object","Sister",1.0,undirected
"Object","Skull",1.0,undirected
"Object","Soul",3.0,undirected
"Object","Spirit",78.0,undirected
"Object","Struggle",1.0,undirected
"Object","Subject",31.0,undirected
"Object","Substance",33.0,undirected
"Object","Substantiality",1.0,undirected
"Object","Superiority",2.0,undirected
"Object","Supersensible",3.0,undirected
"Object","Supersession",7.0,undirected
"Object","Syllogism",1.0,undirected
"Object","Terror",1.0,undirected
"Object","Theory",1.0,undirected
"Object","Thinghood",7.0,undirected
"Object","Time",35.0,undirected
"Object","Totality",4.0,undirected
"Object","Transition",8.0,undirected
"Object","Trust",6.0,undirected
"Object","Unchangeable",7.0,undirected
"Object","Unconscious",4.0,undirected
"Object","Understanding",32.0,undirected
"Object","Unity",58.0,undirected
"Object","Universality",25.0,undirected
"Object","Unreality",2.0,undirected
"Object","Utility",11.0,undirected
"Object","Violence",1.0,undirected
"Object","Virtue",4.0,undirected
"Object","Wisdom",4.0,undirected
"Object","Work",14.0,undirected
"Object","World",29.0,undirected
"Observation","Order",2.0,undirected
"Observation","Organism",7.0,undirected
"Observation","Otherness",1.0,undirected
"Observation","Perception",2.0,undirected
"Observation","Physiognomy",4.0,undirected
"Observation","Plurality",1.0,undirected
"Observation","Property",1.0,undirected
"Observation","Psychology",2.0,undirected
"Observation","Purity",2.0,undirected
"Observation","Quality",1.0,undirected
"Observation","Reality",10.0,undirected
"Observation","Reason",11.0,undirected
"Observation","Reflection",1.0,undirected
"Observation","Relationship",2.0,undirected
"Observation","Science",1.0,undirected
"Observation","Self-conscious",3.0,undirected
"Observation","Sense",3.0,undirected
"Observation","Sensibility",1.0,undirected
"Observation","Shape",5.0,undirected
"Observation","Simplicity",4.0,undirected
"Observation","Singleness",2.0,undirected
"Observation","Skull",7.0,undirected
"Observation","Soul",2.0,undirected
"Observation","Species",2.0,undirected
"Observation","Spirit",17.0,undirected
"Observation","Substance",2.0,undirected
"Observation","Theory",1.0,undirected
"Observation","Time",7.0,undirected
"Observation","Transition",1.0,undirected
"Observation","Unconscious",1.0,undirected
"Observation","Understanding",1.0,undirected
"Observation","Unity",4.0,undirected
"Observation","Universality",5.0,undirected
"Observation","Violence",1.0,undirected
"Observation","World",3.0,undirected
"Observer","Perception",2.0,undirected
"Observer","Purity",1.0,undirected
"Observer","Reason",8.0,undirected
"Observer","Science",1.0,undirected
"Observer","Soliciting",1.0,undirected
"Observer","Spirit",4.0,undirected
"Observer","Substance",1.0,undirected
"Observer","Transition",1.0,undirected
"Observer","Understanding",2.0,undirected
"Observer","Unity",4.0,undirected
"Observer","Universality",1.0,undirected
"Observer","Wisdom",2.0,undirected
"Observer","Work",2.0,undirected
"Observer","World",1.0,undirected
"Oneness","Principle",1.0,undirected
"Oneness","Property",1.0,undirected
"Oneness","Recognition",1.0,undirected
"Oneness","Responsibility",1.0,undirected
"Oneness","Soliciting",1.0,undirected
"Oneness","Spirit",1.0,undirected
"Oneness","Subject",1.0,undirected
"Oneness","Substance",1.0,undirected
"Oneness","Supersession",2.0,undirected
"Oneness","Time",2.0,undirected
"Oneness","Unchangeable",3.0,undirected
"Oneness","Unity",2.0,undirected
"Oneness","Work",2.0,undirected
"Oracle","Power",1.0,undirected
"Oracle","Reason",1.0,undirected
"Oracle","Sense",1.0,undirected
"Oracle","Spirit",2.0,undirected
"Oracle","Sun",1.0,undirected
"Oracle","Unity",1.0,undirected
"Oracle","Utterance",1.0,undirected
"Order","Organism",1.0,undirected
"Order","Pantheon",1.0,undirected
"Order","Perversion",1.0,undirected
"Order","Phenomenology",1.0,undirected
"Order","Philosophy",1.0,undirected
"Order","picture",1.0,undirected
"Order","Plurality",1.0,undirected
"Order","Positive",1.0,undirected
"Order","Possession",5.0,undirected
"Order","Power",1.0,undirected
"Order","Principle",1.0,undirected
"Order","Purity",1.0,undirected
"Order","Purposiveness",1.0,undirected
"Order","Reality",11.0,undirected
"Order","Reason",7.0,undirected
"Order","Recognition",1.0,undirected
"Order","Reflection",1.0,undirected
"Order","Relationship",2.0,undirected
"Order","Religion",1.0,undirected
"Order","Sacrifice",2.0,undirected
"Order","Satisfaction",1.0,undirected
"Order","Science",7.0,undirected
"Order","Self-conscious",1.0,undirected
"Order","selfhood",1.0,undirected
"Order","Sense",1.0,undirected
"Order","Shape",4.0,undirected
"Order","Simplicity",1.0,undirected
"Order","Skull",3.0,undirected
"Order","Soul",1.0,undirected
"Order","Spirit",14.0,undirected
"Order","Subject",2.0,undirected
"Order","Substance",5.0,undirected
"Order","Sun",1.0,undirected
"Order","Supersession",1.0,undirected
"Order","Time",9.0,undirected
"Order","Tragedy",2.0,undirected
"Order","Transition",2.0,undirected
"Order","Trust",1.0,undirected
"Order","Unconscious",2.0,undirected
"Order","Understanding",2.0,undirected
"Order","Unity",5.0,undirected
"Order","Universality",4.0,undirected
"Order","Virtue",6.0,undirected
"Order","War",2.0,undirected
"Order","Wisdom",2.0,undirected
"Order","Work",6.0,undirected
"Order","World",20.0,undirected
"Order","Zeus",1.0,undirected
"Ordinance","Perversion",2.0,undirected
"Ordinance","Power",2.0,undirected
"Ordinance","Reality",10.0,undirected
"Ordinance","Satisfaction",1.0,undirected
"Ordinance","Subject",1.0,undirected
"Ordinance","Substance",1.0,undirected
"Ordinance","Time",1.0,undirected
"Ordinance","Universality",2.0,undirected
"Organism","Otherness",1.0,undirected
"Organism","Perception",3.0,undirected
"Organism","Principle",2.0,undirected
"Organism","Property",2.0,undirected
"Organism","Reality",2.0,undirected
"Organism","Reason",3.0,undirected
"Organism","Reflection",1.0,undirected
"Organism","Reproduction",10.0,undirected
"Organism","Satisfaction",2.0,undirected
"Organism","Self-conscious",2.0,undirected
"Organism","Sense",2.0,undirected
"Organism","Sensibility",9.0,undirected
"Organism","Shape",10.0,undirected
"Organism","Simplicity",2.0,undirected
"Organism","Singleness",2.0,undirected
"Organism","Skull",2.0,undirected
"Organism","Soul",1.0,undirected
"Organism","Species",1.0,undirected
"Organism","Time",4.0,undirected
"Organism","Totality",1.0,undirected
"Organism","Transition",1.0,undirected
"Organism","Understanding",1.0,undirected
"Organism","Unity",6.0,undirected
"Organism","Universality",6.0,undirected
"Organism","Virtue",1.0,undirected
"Otherness","Perception",1.0,undirected
"Otherness","Perversion",1.0,undirected
"Otherness","Philosophy",2.0,undirected
"Otherness","Plurality",4.0,undirected
"Otherness","Positive",3.0,undirected
"Otherness","Power",1.0,undirected
"Otherness","Principle",4.0,undirected
